# omega0=1, alpha=1.7
# theta0=0.1, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.675070651369176e+01 4.505851018467152e-15 -2.508002493790647e-15
3.684189933382499e+01 4.276487631784451e-15 -2.518535110754611e-15
3.693309215395822e+01 4.047141382739553e-15 -2.508166868322512e-15
3.702428497409145e+01 3.819575372416633e-15 -2.479979127392247e-15
3.711547779422468e+01 3.595285800673556e-15 -2.436747917613243e-15
3.720667061435791e+01 3.375528777356335e-15 -2.380966415048192e-15
3.729786343449114e+01 3.161345131462175e-15 -2.314866369323153e-15
3.738905625462437e+01 2.953583314776100e-15 -2.240438466177201e-15
3.748024907475760e+01 2.752920497313525e-15 -2.159451621541693e-15
3.757144189489083e+01 2.559881951843279e-15 -2.073471212060267e-15
3.766263471502406e+01 2.374858823967203e-15 -1.983876254442966e-15
3.775382753515729e+01 2.198124382805996e-15 -1.891875552360196e-15
3.784502035529052e+01 2.029848845387713e-15 -1.798522834844073e-15
3.793621317542375e+01 1.870112865445821e-15 -1.704730914486356e-15
3.802740599555698e+01 1.718919774589135e-15 -1.611284897205440e-15
3.811859881569021e+01 1.576206660778345e-15 -1.518854478093346e-15
3.820979163582344e+01 1.441854365797187e-15 -1.428005359933117e-15
3.830098445595667e+01 1.315696479997010e-15 -1.339209832476262e-15
3.839217727608990e+01 1.197527409071255e-15 -1.252856551560531e-15
3.848337009622313e+01 1.087109584024396e-15 -1.169259557695863e-15
3.857456291635636e+01 9.841798818759388e-16 -1.088666573910220e-15
3.866575573648959e+01 8.884553210166193e-16 -1.011266622480995e-15
3.875694855662282e+01 7.996380915387985e-16 -9.371969997304915e-16
3.884814137675605e+01 7.174199773198026e-16 -8.665496473793610e-16
3.893933419688928e+01 6.414862231654812e-16 -7.993769580692905e-16
3.903052701702251e+01 5.715188969379273e-16 -7.356970516208061e-16
3.912171983715574e+01 5.071997933095295e-16 -6.754985574153102e-16
3.921291265728897e+01 4.482129226159741e-16 -6.187449370102492e-16
3.930410547742220e+01 3.942466252317839e-16 -5.653783797373784e-16
3.939529829755543e+01 3.449953489696180e-16 -5.153233026181857e-16
3.948649111768867e+01 3.001611242131848e-16 -4.684894844767631e-16
3.957768393782190e+01 2.594547688359007e-16 -4.247748626553738e-16
3.966887675795513e+01 2.225968524346431e-16 -3.840680192560959e-16
3.976006957808836e+01 1.893184470201227e-16 -3.462503823555943e-16
3.985126239822159e+01 1.593616890515533e-16 -3.111981661798602e-16
3.994245521835482e+01 1.324801755815286e-16 -2.787840727905914e-16
4.003364803848805e+01 1.084392152846923e-16 -2.488787764322086e-16
4.012484085862128e+01 8.701595327766313e-17 -2.213522103244591e-16
4.021603367875451e+01 6.799938689398444e-17 -1.960746743650887e-16
4.030722649888774e+01 5.119028795245863e-17 -1.729177809340792e-16
4.039841931902097e+01 3.640104554561995e-17 -1.517552547684389e-16
4.048961213915420e+01 2.345544197259097e-17 -1.324636017066442e-16
4.058080495928743e+01 1.218837314228838e-17 -1.149226599860279e-16
4.067199777942066e+01 2.445523573917771e-18 -9.901604671550512e-17
4.076319059955389e+01 -5.916994983097724e-18 -8.463151114030900e-17
4.085438341968712e+01 -1.303303330320192e-17 -7.166120536469058e-17
4.094557623982035e+01 -1.902681573763002e-17 -6.000188230224394e-17
4.103676905995358e+01 -2.401336634309236e-17 -4.955502978072819e-17
4.112796188008681e+01 -2.809894464076795e-17 -4.022694893778005e-17
4.121915470022004e+01 -3.138148626803557e-17 -3.192878430431714e-17
4.131034752035327e+01 -3.395104442806069e-17 -2.457651228210679e-17
4.140154034048650e+01 -3.589022862427507e-17 -1.809089407915974e-17
4.149273316061973e+01 -3.727463769217881e-17 -1.239739856942604e-17
4.158392598075296e+01 -3.817328461383669e-17 -7.426099989767318e-18
4.167511880088619e+01 -3.864901102482091e-17 -3.111554875342802e-18
4.176631162101942e+01 -3.875888970288077e-17 6.073378376674137e-19
4.185750444115265e+01 -3.855461366581275e-17 3.787490047723511e-18
4.194869726128588e+01 -3.808287080619724e-17 6.481787966819788e-18
4.203989008141911e+01 -3.738570325600487e-17 8.739263113095067e-18
4.213108290155234e+01 -3.650085090752014e-17 1.060526842178320e-17
4.222227572168557e+01 -3.546207872136610e-17 1.212165738372170e-17
4.231346854181880e+01 -3.429948763024652e-17 1.332696439758409e-17
4.240466136195203e+01 -3.303980900079094e-17 1.425658477314016e-17
4.249585418208526e+01 -3.170668274786327e-17 1.494295304995143e-17
4.258704700221849e+01 -3.032091930799072e-17 1.541571850067999e-17
4.267823982235172e+01 -2.890074577314856e-17 1.570191687225822e-17
4.276943264248495e+01 -2.746203656481375e-17 1.582613758309023e-17
4.286062546261818e+01 -2.601852909265404e-17 1.581068574171440e-17
4.295181828275141e+01 -2.458202489399643e-17 1.567573848335121e-17
4.304301110288464e+01 -2.316257679074063e-17 1.543949523682119e-17
4.313420392301787e+01 -2.176866263095433e-17 1.511832163669345e-17
4.322539674315110e+01 -2.040734620420148e-17 1.472688688539444e-17
4.331658956328433e+01 -1.908442593380154e-17 1.427829444847288e-17
4.340778238341756e+01 -1.780457195668921e-17 1.378420603431364e-17
4.349897520355079e+01 -1.657145220324203e-17 1.325495886828637e-17
4.359016802368402e+01 -1.538784808618258e-17 1.269967632150131e-17
4.368136084381725e+01 -1.425576040018108e-17 1.212637199686154e-17
4.377255366395048e+01 -1.317650602274582e-17 1.154204741072102e-17
4.386374648408371e+01 -1.215080599298926e-17 1.095278343789792e-17
4.395493930421694e+01 -1.117886552842984e-17 1.036382571171366e-17
4.404613212435017e+01 -1.026044652160866e-17 9.779664189738251e-18
4.413732494448340e+01 -9.394933038388277e-18 9.204107110580708e-18
4.422851776461663e+01 -8.581390318730799e-18 8.640349577881778e-18
4.431971058474986e+01 -7.818617758853258e-18 8.091037015113176e-18
4.441090340488309e+01 -7.105196331217101e-18 7.558323739289516e-18
4.450209622501632e+01 -6.439530876076417e-18 7.043926903644778e-18
4.459328904514955e+01 -5.819887675502821e-18 6.549176059066317e-18
4.468448186528278e+01 -5.244427698110264e-18 6.075058581934881e-18
4.477567468541601e+01 -4.711235880278745e-18 5.622261212276050e-18
4.486686750554924e+01 -4.218346787656021e-18 5.191207941045276e-18
4.495806032568247e+01 -3.763766979212256e-18 4.782094479177089e-18
4.504925314581570e+01 -3.345494375225614e-18 4.394919533935641e-18
4.514044596594893e+01 -2.961534910360770e-18 4.029513110292830e-18
4.523163878608216e+01 -2.609916733525047e-18 3.685562046694954e-18
4.532283160621540e+01 -2.288702197492181e-18 3.362632985803109e-18
4.541402442634863e+01 -1.995997863403165e-18 3.060192971732992e-18
4.550521724648186e+01 -1.729962728207910e-18 2.777627856086789e-18
4.559641006661509e+01 -1.488814866911935e-18 2.514258685759492e-18
4.568760288674832e+01 -1.270836666142155e-18 2.269356236196970e-18
4.577879570688155e+01 -1.074378811041272e-18 2.042153844554457e-18
4.586998852701478e+01 -8.978631738314381e-19 1.831858688111684e-18
4.596118134714801e+01 -7.397847395401386e-19 1.637661644395288e-18
4.605237416728124e+01 -5.987126923353829e-19 1.458745860781975e-18
4.614356698741447e+01 -4.732907746510915e-19 1.294294152941309e-18
4.623475980754770e+01 -3.622370207716419e-19 1.143495343351846e-18
4.632595262768093e+01 -2.643429567595655e-19 1.005549643309833e-18
4.641714544781416e+01 -1.784723495232680e-19 8.796731743611980e-19
4.650833826794739e+01 -1.035595794021328e-19 7.651017179360029e-19
4.659953108808062e+01 -3.860770286338392e-20 6.610937751565615e-19
4.669072390821385e+01 1.731373527284173e-20 5.669330123291054e-19
4.678191672834708e+01 6.507108726829180e-20 4.819301615141547e-19
4.687310954848031e+01 1.054691388119553e-19 4.054244397999513e-19
4.696430236861354e+01 1.392537550785291e-19 3.367845454714376e-19
4.705549518874677e+01 1.671146003742549e-19 2.754092841674859e-19
4.714668800888000e+01 1.896878998658626e-19 2.207278733429470e-19
4.723788082901323e+01 2.075592160886738e-19 1.721999688899007e-19
4.732907364914646e+01 2.212662167372286e-19 1.293154536135058e-19
4.742026646927969e+01 2.313014136832263e-19 9.159402339054730e-20
4.751145928941292e+01 2.381148562671736e-19 5.858460325104042e-20
4.760265210954615e+01 2.421167646968248e-19 2.986462230255116e-20
4.769384492967938e+01 2.436800918810692e-19 5.039173350442184e-21
4.778503774981261e+01 2.431430042549405e-19 -1.625991975785190e-20
4.787623056994584e+01 2.408112741313395e-19 -3.437510663308819e-20
4.796742339007907e+01 2.369605778681031e-19 -4.962416863863961e-20
4.805861621021230e+01 2.318386956843081e-19 -6.230131510677086e-20
4.814980903034553e+01 2.256676103151171e-19 -7.267830359192651e-20
4.824100185047876e+01 2.186455028768793e-19 -8.100557208513154e-20
4.833219467061199e+01 2.109486453393322e-19 -8.751337275572868e-20
4.842338749074522e+01 2.027331898843150e-19 -9.241289827329900e-20
4.851458031087845e+01 1.941368561840680e-19 -9.589739310462050e-20
4.860577313101168e+01 1.852805182696761e-19 -9.814324338834917e-20
4.869696595114491e+01 1.762696931932839e-19 -9.931104007373127e-20
4.878815877127814e+01 1.671959341272685e-19 -9.954661097856629e-20
4.887935159141137e+01 1.581381308996349e-19 -9.898201828485592e-20
4.897054441154460e+01 1.491637212467609e-19 -9.773651875662575e-20
4.906173723167783e+01 1.403298162807359e-19 -9.591748464135098e-20
4.915293005181106e+01 1.316842438267018e-19 -9.362128381184076e-20
4.924412287194429e+01 1.232665133929128e-19 -9.093411822646034e-20
4.933531569207752e+01 1.151087065991605e-19 -8.793282023887033e-20
4.942650851221075e+01 1.072362969136567e-19 -8.468560668027333e-20
4.951770133234398e+01 9.966890253975720e-20 -8.125279097329502e-20
4.960889415247721e+01 9.242097625688607e-20 -7.768745382249616e-20
4.970008697261044e+01 8.550243595901935e-20 -7.403607326713290e-20
4.979127979274367e+01 7.891923955303508e-20 -7.033911508180056e-20
4.988247261287690e+01 7.267390778162782e-20 -6.663158467430150e-20
4.997366543301013e+01 6.676599842445373e-20 -6.294354176142645e-20

