# omega0=1, alpha=0.2
# theta0=-0.79, theta_dot0=0.1234
# t_start=0, t_end=50, h=0.0116355
#   t          x(t)                 v(t)       
4.373795105498166e+01 -9.581027028613088e+00 -8.749775084479434e-01
4.385430633844797e+01 -9.682461038084261e+00 -8.693984096015368e-01
4.397066162191427e+01 -9.783536016875152e+00 -8.687380468067096e-01
4.408701690538058e+01 -9.884800173893908e+00 -8.725789823131087e-01
4.420337218884688e+01 -9.986751912933590e+00 -8.804807840647925e-01
4.431972747231319e+01 -1.008983646847580e+01 -8.919676559039527e-01
4.443608275577949e+01 -1.019444093902928e+01 -9.065134609869721e-01
4.455243803924580e+01 -1.030088748678717e+01 -9.235254072917336e-01
4.466879332271211e+01 -1.040942463249148e+01 -9.423278956676050e-01
4.478514860617841e+01 -1.052021676680285e+01 -9.621483477531961e-01
4.490150388964472e+01 -1.063333223115672e+01 -9.821071773048229e-01
4.501785917311102e+01 -1.074873059061153e+01 -1.001214354961732e+00
4.513421445657733e+01 -1.086625001478302e+01 -1.018375120809041e+00
4.525056974004363e+01 -1.098559597113701e+01 -1.032407177180353e+00
4.536692502350994e+01 -1.110633267149053e+01 -1.042071009187193e+00
4.548328030697624e+01 -1.122787883810041e+01 -1.046113750620369e+00
4.559963559044255e+01 -1.134950930725020e+01 -1.043325269605063e+00
4.571599087390885e+01 -1.147036371560621e+01 -1.032603085712927e+00
4.583234615737516e+01 -1.158946300044963e+01 -1.013020715337698e+00
4.594870144084146e+01 -1.170573372235437e+01 -9.838925603061116e-01
4.606505672430777e+01 -1.181803937857817e+01 -9.448279821694366e-01
4.618141200777407e+01 -1.192521705471612e+01 -8.957680400251526e-01
4.629776729124038e+01 -1.202611711543464e+01 -8.370004897705671e-01
4.641412257470668e+01 -1.211964329245293e+01 -7.691516563267765e-01
4.653047785817299e+01 -1.220479055638903e+01 -6.931570312637348e-01
4.664683314163929e+01 -1.228067854176882e+01 -6.102151806257102e-01
4.676318842510560e+01 -1.234657893645310e+01 -5.217312012322030e-01
4.687954370857190e+01 -1.240193600482858e+01 -4.292562977543624e-01
4.699589899203821e+01 -1.244638013866984e+01 -3.344291897314465e-01
4.711225427550451e+01 -1.247973490224922e+01 -2.389233898614951e-01
4.722860955897082e+01 -1.250201839443447e+01 -1.444024255869576e-01
